id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
790622846431149482,Rental unit in Barcelona · ★5.0 · 1 bedroom · 2 beds · 1 bath,486106415,Daniel,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.384503,2.1830709,Entire home/apt,76,32,3,2023-11-17,0.29,5,323,3,Exempt
790752484296957399,Rental unit in L'Hospitalet de Llobregat · ★New · 1 bedroom · 1 bed · 1 shared bath,492910490,Yonatan,Sants-Montjuïc,Sants - Badal,41.37151,2.12838,Private room,30,1,0,,,1,8,0,Exempt
786713233119781955,Rental unit in Barcelona · ★5.0 · 1 bedroom · 1 bed · 2 baths,405519783,Jorge,Sant Martí,Sant Martí de Provençals,41.415886358422355,2.1932177785128655,Private room,24,32,3,2023-12-03,0.29,2,164,3,Exempt
786751968142385086,Rental unit in Barcelona · ★4.30 · 3 bedrooms · 5 beds · 1.5 baths,134698146,Luis,Sants-Montjuïc,Sants,41.38417909379591,2.1410501270996107,Entire home/apt,133,1,20,2023-11-19,1.72,28,333,20,HUTB-006816
791093737305170133,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath,447375626,Blueground,Eixample,la Sagrada Família,41.4037667,2.1800265,Entire home/apt,84,32,0,,,99,241,0,
791094026638704205,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath,447375626,Blueground,Eixample,la Sagrada Família,41.4037667,2.1800265,Entire home/apt,91,32,2,2023-09-11,0.20,99,315,2,
791181982987725480,Rental unit in Barcelona · ★4.67 · 2 bedrooms · 1 bed · 1 private bath,21873399,Graciela,Sant Martí,el Poblenou,41.40024,2.19744,Private room,40,3,9,2023-10-06,1.08,29,20,9,HUTB-008253
787026850978218427,Rental unit in Barcelona · ★4.94 · 1 bedroom · 1 bed · 1 private bath,71063144,Mattia,Horta-Guinardó,el Guinardó,41.42334,2.17714,Private room,76,1,31,2023-11-20,3.55,1,23,31,Exempt
791221715871714950,Rental unit in Barcelona · ★4.20 · 2 bedrooms · 3 beds · 2 baths,335570948,Laure,Eixample,la Dreta de l'Eixample,41.390681687876544,2.1696257902912373,Entire home/apt,78,31,5,2023-10-31,0.64,19,97,5,Exempt
787039477159950098,Rental unit in Barcelona · ★4.25 · 1 bedroom · 2 beds · 1 shared bath,489041715,María,Ciutat Vella,el Barri Gòtic,41.37947839043887,2.1804833679217768,Private room,40,32,4,2023-11-28,2.73,2,14,4,Exempt
787047215619340423,Rental unit in Barcelona · ★4.77 · 1 bedroom · 1 bed · 1 shared bath,177860605,Valentina,Sant Martí,la Verneda i la Pau,41.42463004468832,2.2018131696980934,Private room,45,5,22,2023-11-17,2.40,2,164,22,Exempt
791819889046873183,Rental unit in Barcelona · 2 bedrooms · 2 beds · 1 bath,346367515,Ukio,Sarrià-Sant Gervasi,el Putxet i el Farró,41.404380710102295,2.1467022451806925,Entire home/apt,123,31,0,,,318,285,0,
791898859761579910,Rental unit in Barcelona · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,28503043,Efrain,Ciutat Vella,el Raval,41.37777061603007,2.1648357063531876,Private room,22,31,3,2023-09-08,0.38,3,57,3,
787086364424140797,Rental unit in Barcelona · ★4.49 · 2 bedrooms · 2 beds · 2 baths,138768462,Nouredin,Gràcia,la Vila de Gràcia,41.398556264716234,2.1598405882527687,Entire home/apt,141,1,34,2023-11-01,3.05,1,0,34,Exempt
791924487869339426,Rental unit in Barcelona · ★4.64 · 1 bedroom · 1 bed · 1 shared bath,443059002,Carolina,Horta-Guinardó,la Font d'en Fargues,41.427011565118455,2.1693014231638226,Private room,30,3,11,2023-11-28,1.28,7,88,11,Exempt
787400993894639604,Rental unit in Barcelona · ★4.88 · 1 bedroom · 1 bed · 1 bath,3556337,Alejandro,Sant Martí,el Poblenou,41.397993441614524,2.1995396610843065,Entire home/apt,75,1,42,2023-12-06,3.59,51,303,42,HUTB-008643
791924562565659326,Rental unit in Barcelona · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,443059002,Carolina,Horta-Guinardó,el Baix Guinardó,41.411123156131644,2.169083414522862,Private room,50,1,16,2023-11-03,1.78,7,83,16,Exempt
791951953692507137,Rental unit in Barcelona · 2 bedrooms · 2 beds · 2 baths,346367515,Ukio,Eixample,l'Antiga Esquerra de l'Eixample,41.385698010775535,2.1620041173421636,Entire home/apt,131,31,1,2023-06-15,0.16,318,198,1,
792046508035774258,Rental unit in Barcelona · ★4.0 · 1 bedroom · 1 bed · 1 bath,2757645,Anna-Ralph,Sants-Montjuïc,el Poble Sec,41.372391,2.1670712,Entire home/apt,55,32,3,2023-10-06,0.67,6,253,3,Exempt
792518211236259351,Rental unit in Barcelona · ★4.0 · 1 bedroom · 1 bed · 1 shared bath,28669171,Nayu,Sant Martí,Sant Martí de Provençals,41.41380177842616,2.1970139993955122,Private room,39,12,8,2023-09-23,0.72,10,180,8,Exempt
787441914436907812,Rental unit in Barcelona · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,19283639,Alberto,Ciutat Vella,el Raval,41.3771417,2.1749219,Private room,62,2,7,2023-11-14,0.61,1,0,7,Exempt
787461156779344373,Rental unit in Barcelona · ★4.82 · 2 bedrooms · 2 beds · 1 bath,21472437,Benjamin,Eixample,la Sagrada Família,41.40584348267889,2.1807955400950108,Entire home/apt,79,4,38,2023-11-29,3.32,9,44,38,HUTB-005425
787472424529617579,Rental unit in Barcelona · 2 bedrooms · 2 beds · 1 bath,346367515,Ukio,Eixample,l'Antiga Esquerra de l'Eixample,41.38513400066179,2.1606115742394594,Entire home/apt,138,31,0,,,318,196,0,
792525844194806585,Rental unit in Barcelona · ★4.95 · 1 bedroom · 2 beds · 1 bath,238751669,Jordi,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38395,2.18119,Entire home/apt,246,31,20,2023-12-02,3.87,4,350,20,Exempt
787539769336917966,Rental unit in Barcelona · ★4.75 · 3 bedrooms · 4 beds · 1.5 baths,492378748,Beatriz,Sants-Montjuïc,el Poble Sec,41.373101779542665,2.1656419675653655,Entire home/apt,77,32,4,2023-08-14,0.45,1,239,4,
787603231709419364,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath,447375626,Blueground,Eixample,la Sagrada Família,41.4037667,2.1800265,Entire home/apt,80,32,1,2023-09-09,0.31,99,326,1,
792724322540239520,Rental unit in Barcelona · 1 bedroom · 1 bed · 1.5 shared baths,26342994,Pablo,Sants-Montjuïc,Sants - Badal,41.37456,2.12608,Private room,40,32,0,,,1,316,0,Exempt
787605356922131831,Rental unit in Barcelona · ★4.0 · 1 bedroom · 2 beds · 1 bath,4459553,AB Apartment Barcelona,Eixample,la Dreta de l'Eixample,41.3885141555554,2.170176618151925,Entire home/apt,651,3,18,2023-10-04,1.69,179,343,18,HUTB-005599
787605849639278948,Rental unit in Barcelona · ★4.57 · 1 bedroom · 2 beds · 1 bath,4459553,AB Apartment Barcelona,Eixample,la Dreta de l'Eixample,41.39019658522551,2.169643203891658,Entire home/apt,630,3,14,2023-09-30,1.31,179,327,14,HUTB-006597
793203958146267687,Rental unit in Barcelona · ★4.70 · 1 bedroom · 1 bed · 1 shared bath,145318091,Diego,Sant Andreu,la Sagrera,41.4225594304531,2.1855455420245087,Private room,35,32,39,2023-12-11,3.89,2,0,39,Exempt
787618382570103081,Rental unit in Barcelona · ★4.80 · 1 bedroom · 1 bed · 1 bath,492394546,Federico,Sant Andreu,la Sagrera,41.42059,2.18845,Entire home/apt,48,31,5,2023-11-30,0.54,1,334,5,
793372198225778750,Rental unit in Barcelona · ★4.75 · 2 bedrooms · 3 beds · 2 baths,185683949,Carlos,Eixample,la Dreta de l'Eixample,41.39778014983564,2.1656258222063314,Entire home/apt,120,31,8,2023-10-11,0.93,4,346,8,Exempt
787635491391450945,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath,346367515,Ukio,Gràcia,la Vila de Gràcia,41.397714273335325,2.1586144467570945,Entire home/apt,132,31,0,,,318,160,0,
787802382073567193,Rental unit in Barcelona · ★4.93 · 1 bedroom · 2 beds · 1 private bath,114297472,Rubén Gerardo,Gràcia,la Vila de Gràcia,41.405027,2.1611405,Private room,93,2,26,2023-11-20,2.48,7,0,26,Exempt
793408037200473665,Rental unit in Barcelona · 2 bedrooms · 2 beds · 2 baths,346367515,Ukio,Eixample,Sant Antoni,41.383743143801965,2.1610818604907243,Entire home/apt,132,31,0,,,318,223,0,
793410727798062024,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath,357946540,Enter,Eixample,la Dreta de l'Eixample,41.3922444113958,2.169172989317265,Private room,33,33,0,,,271,287,0,
793762062783429626,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath,357946540,Enter,Sants-Montjuïc,Sants,41.37657107843339,2.130251291686979,Private room,19,33,0,,,271,362,0,
793769676027899124,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath,357946540,Enter,Eixample,l'Antiga Esquerra de l'Eixample,41.39020109920076,2.15738428635765,Private room,27,33,0,,,271,359,0,
788125772599466278,Rental unit in Barcelona · ★4.86 · 2 bedrooms · 2 beds · 1 bath,183298763,Alexa,Eixample,la Sagrada Família,41.40217683977295,2.1740272500342352,Entire home/apt,92,31,7,2023-10-12,0.72,2,333,7,Exempt
793776663875798670,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath,357946540,Enter,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.384883448378446,2.180515043375417,Private room,30,33,0,,,271,346,0,
794096831356756113,Rental unit in Barcelona · ★5.0 · 3 bedrooms · 3 beds · 2 shared baths,457076934,Maria Luisa,Ciutat Vella,la Barceloneta,41.381511024114126,2.191178774461675,Private room,45,31,3,2023-12-10,1.00,1,91,3,
788231358455293419,Rental unit in Barcelona · ★4.58 · 1 bedroom · 1 bed · 1 shared bath,492480206,Chris,Ciutat Vella,el Raval,41.38318604281471,2.1699092965342164,Private room,47,31,42,2023-12-11,3.93,1,0,42,Exempt
788383518806058541,Rental unit in Barcelona · ★4.61 · 1 bedroom · 2 beds · 1 bath,299462,Stay U-Nique,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38869856053931,2.1807875339178784,Entire home/apt,93,2,28,2023-12-03,2.41,141,325,28,HUTB-000000
794785099846203294,Rental unit in Barcelona · 2 bedrooms · 2 beds · 1 bath,8314475,Lisa,Ciutat Vella,el Raval,41.37677193096056,2.1747406802032754,Entire home/apt,200,32,1,2023-10-28,0.63,1,173,1,Exempt
789742461145941589,Rental unit in Barcelona · ★4.81 · 2 bedrooms · 3 beds · 1 bath,492429000,Marc,Eixample,la Dreta de l'Eixample,41.39043909999999,2.1629603,Entire home/apt,120,3,58,2023-12-03,5.47,1,0,58,HUTB-003708
790012225732171308,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath,107771258,Yara,Sant Martí,Provençals del Poblenou,41.41841340619731,2.207818090928798,Private room,,1,0,,,1,0,0,Exempt
794791591070588833,casa particular in Barcelona · 1 bedroom · 1 bed · 1 shared bath,75777383,Andrea,Horta-Guinardó,Can Baró,41.4160247,2.1628609,Private room,,32,0,,,1,0,0,Exempt
799401809377149788,Rental unit in Barcelona · ★5.0 · 3 bedrooms · 3 beds · 1.5 baths,62901800,Manel,Ciutat Vella,el Raval,41.3807036,2.1666777,Entire home/apt,98,31,5,2023-11-01,0.59,2,164,5,
794835500300069585,Rental unit in Barcelona · ★4.88 · 3 bedrooms · 2 beds · 1 shared bath,493722673,Alejandra,Sant Martí,el Camp de l'Arpa del Clot,41.4127565,2.1839253,Private room,35,5,16,2023-12-03,1.59,1,312,16,Exempt
795415071263033006,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 private bath,221480824,Badi,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38616962709565,2.183553519359032,Private room,48,32,0,,,105,134,0,
799789191887236149,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath,252283093,Jose,Ciutat Vella,el Raval,41.37682,2.1721,Entire home/apt,75,32,1,2023-12-04,1,1,338,1,Exempt
795415263601034933,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 private bath,221480824,Badi,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38578234522267,2.185753826021856,Private room,68,32,0,,,105,192,0,
795461265293948504,Rental unit in Barcelona · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,443059002,Carolina,Horta-Guinardó,el Baix Guinardó,41.41290839804077,2.170343762836378,Private room,22,2,18,2023-11-10,1.88,7,71,18,Exempt
799941993029475794,Rental unit in Barcelona · ★5.0 · 1 bedroom · 1 bed · 1 bath,433676209,Florence,Horta-Guinardó,el Guinardó,41.42451180793086,2.176412707285319,Entire home/apt,38,31,3,2023-09-30,0.32,1,335,3,
795474534444063811,Rental unit in Barcelona · 3 bedrooms · 3 beds · 1 bath,58993125,Albert,Eixample,Sant Antoni,41.3759,2.15713,Entire home/apt,90,32,2,2023-09-19,0.47,11,135,2,Exempt
795506239416393604,Rental unit in Barcelona · ★4.73 · 4 bedrooms · 4 beds · 3 baths,158023606,Habitat Apartments,Eixample,la Dreta de l'Eixample,41.397433582888695,2.171277119925617,Entire home/apt,269,1,37,2023-11-25,3.32,131,338,37,HUTB-004870
799947720031753398,Rental unit in Barcelona · 2 bedrooms · 3 beds · 2 baths,76492204,Ivan,Sants-Montjuïc,Hostafrancs,41.3749377,2.147528,Entire home/apt,95,32,0,,,4,178,0,
795527716572086239,Rental unit in Barcelona · ★5.0 · 2 bedrooms · 2 beds · 1 bath,330447,Leila,Horta-Guinardó,el Baix Guinardó,41.414640618673396,2.1642652172307995,Entire home/apt,52,31,4,2023-11-30,0.52,2,118,4,Exempt
800014815320427776,Rental unit in Barcelona · 2 bedrooms · 2 beds · 2.5 baths,43529757,Ana Maria,Sarrià-Sant Gervasi,Sarrià,41.397576221564705,2.118296685247986,Entire home/apt,200,30,1,2023-07-27,0.21,1,352,1,Exempt
800038882269106801,casa particular in Barcelona · 2 bedrooms · 2 beds · 1 bath,14889243,Laia,Eixample,la Sagrada Família,41.40803241288775,2.176643562867909,Entire home/apt,85,31,0,,,2,267,0,
795592230649493517,Rental unit in Barcelona · ★4.33 · 2 bedrooms · 2 beds · 1 bath,493901288,Victor,Gràcia,la Vila de Gràcia,41.4023082,2.1623909,Entire home/apt,51,30,3,2023-11-17,0.41,2,348,3,Exempt
800473894243256186,Rental unit in Barcelona · ★4.21 · 1 bedroom · 1 bed · 1 shared bath,245340518,Dave,Eixample,el Fort Pienc,41.40088530238212,2.1855893589035564,Private room,41,1,14,2023-11-18,5.32,2,87,14,Exempt
795663694861236230,Rental unit in Barcelona · 3 bedrooms · 3 beds · 2 baths,25010637,Miguel,Eixample,la Nova Esquerra de l'Eixample,41.379849467339916,2.151710729366254,Entire home/apt,265,5,2,2023-07-17,0.34,1,302,2,HUTB-009134
800545670923704690,Rental unit in Barcelona · 3 bedrooms · 3 beds · 2 baths,2819397,Leslie Maria Ella And Arthur,Eixample,la Nova Esquerra de l'Eixample,41.3869552,2.1456576,Entire home/apt,250,32,1,2023-05-19,0.14,47,162,1,
800553496638814663,Rental unit in Barcelona · ★4.67 · 1 bedroom · 1 bed · 1 private bath,250093014,B&F Granados,Eixample,l'Antiga Esquerra de l'Eixample,41.3903594,2.1592606,Private room,50,32,3,2023-06-21,0.37,18,108,3,
795763342039117146,Rental unit in Barcelona · ★4.61 · 1 bedroom · 2 beds · 1 bath,144259355,Dmytro,Sants-Montjuïc,Sants - Badal,41.37171171830625,2.130612691851542,Entire home/apt,69,3,23,2023-11-13,2.36,6,32,23,HUTB-005813
795777333129842167,Rental unit in Barcelona · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,61238521,Cristian,Sants-Montjuïc,el Poble Sec,41.3739269,2.1644611,Private room,29,7,3,2023-11-10,1.23,1,167,3,Exempt
800666233145759508,Rental unit in Barcelona · ★3.67 · 1 bedroom · 1 bed · 1 shared bath,131829459,Yesid,Ciutat Vella,el Raval,41.378858424557144,2.1657259621982234,Private room,70,1,3,2023-06-04,0.39,1,59,3,Exempt
800713178395248123,Rental unit in Barcelona · 3 bedrooms · 3 beds · 2 baths,2320210,"Ale, Maria & Arthur",Eixample,la Nova Esquerra de l'Eixample,41.3869552,2.1456576,Entire home/apt,250,32,1,2023-11-08,0.81,46,162,1,
796133364322382753,Rental unit in Barcelona · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,145318091,Diego,Sant Andreu,la Sagrera,41.421188826526546,2.1874556112031636,Private room,38,32,49,2023-11-06,5.40,2,0,49,Exempt
796149591958952932,Rental unit in Barcelona · 2 bedrooms · 2 beds · 1 bath,346367515,Ukio,Eixample,l'Antiga Esquerra de l'Eixample,41.38546256282168,2.1605589553470383,Entire home/apt,128,31,0,,,318,236,0,
796166284184120935,Rental unit in Barcelona · ★4.64 · 3 bedrooms · 3 beds · 1.5 baths,1391607,Aline I Andrea,Eixample,l'Antiga Esquerra de l'Eixample,41.38701190238142,2.1559092668043665,Entire home/apt,87,3,55,2023-12-07,5.17,142,3,55,HUTB-011194
800803982075750598,Rental unit in Barcelona · 2 bedrooms · 2 beds · 2 baths,116845077,Esther,Les Corts,la Maternitat i Sant Ramon,41.3864367940869,2.126173487491734,Entire home/apt,100,32,1,2023-03-14,0.11,2,256,1,
796757118945825001,Rental unit in Barcelona · ★4.31 · 4 bedrooms · 6 beds · 2 baths,32037490,SweetInn,Eixample,la Nova Esquerra de l'Eixample,41.3814909212736,2.151753022216277,Entire home/apt,157,2,36,2023-11-14,3.24,231,161,36,HUTB-007138
800874629522225711,Rental unit in Barcelona · ★5.0 · 4 bedrooms · 4 beds · 2 baths,2202284,Johanna,Nou Barris,Vilapicina i la Torre Llobeta,41.42879562786325,2.1703808475407733,Entire home/apt,80,31,4,2023-10-02,0.48,21,233,4,
796762783501865911,Rental unit in Barcelona · ★4.22 · 3 bedrooms · 3 beds · 1 bath,32037490,SweetInn,Eixample,Sant Antoni,41.38266,2.1625,Entire home/apt,117,2,26,2023-11-13,2.29,231,0,26,HUTB-154412
796804654447825279,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath,9002124,Alejandra,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39564,2.14574,Private room,35,31,2,2023-06-30,0.30,3,25,2,Exempt
801096135465523944,Rental unit in Barcelona · ★4.55 · 2 bedrooms · 2 beds · 2 baths,32037490,SweetInn,Sants-Montjuïc,Sants,41.37477175219456,2.1388669570430254,Entire home/apt,94,2,40,2023-11-26,3.65,231,175,40,HUTB-007820
796840831471490402,Rental unit in Barcelona · ★4.50 · 3 bedrooms · 4 beds · 1 bath,299462,Stay U-Nique,Ciutat Vella,la Barceloneta,41.38109279496607,2.1882812574233044,Entire home/apt,106,2,14,2023-12-04,1.48,141,319,14,HUTB-000831
801152824461705271,Rental unit in Barcelona · 3 bedrooms · 2 beds · 3 baths,7215615,Antonio,Eixample,l'Antiga Esquerra de l'Eixample,41.3897577,2.1590111,Entire home/apt,250,32,0,,,1,363,0,Exempt
796959273185621371,Rental unit in Barcelona · ★4.80 · 2 bedrooms · 4 beds · 1 bath,289914244,Alan,Sants-Montjuïc,Sants,41.37334620000001,2.1314851,Entire home/apt,96,3,46,2023-12-09,4.84,2,223,46,HUTB-003939
801162855936765188,Rental unit in Barcelona · 2 bedrooms · 2 beds · 2 baths,183890650,Kai Yi,Ciutat Vella,el Barri Gòtic,41.3847494,2.1715624,Entire home/apt,600,31,0,,,1,0,0,
797009426253905939,Rental unit in Barcelona · ★4.74 · 2 bedrooms · 1 bed · 1 bath,289914244,Alan,Sants-Montjuïc,Sants,41.37418892270103,2.132373240820101,Entire home/apt,,5,23,2023-10-01,2.61,2,0,23,HUTB-003939
801226155464807392,Rental unit in Barcelona · 2 bedrooms · 2 beds · 1 bath,241431385,Carla,Sant Martí,el Poblenou,41.404383,2.195622,Entire home/apt,75,32,1,2023-03-31,0.12,8,365,1,
801294111570442501,Rental unit in Barcelona · ★4.85 · 2 bedrooms · 3 beds · 1 bath,3556337,Alejandro,Sants-Montjuïc,el Poble Sec,41.3735139,2.1630122,Entire home/apt,73,5,48,2023-12-11,4.66,51,306,48,HUTB-005557
797022955454971638,Rental unit in Barcelona · 3 bedrooms · 4 beds · 1 bath,483129787,Alberto,Sant Martí,el Camp de l'Arpa del Clot,41.41502004474705,2.1810161182592718,Entire home/apt,64,31,2,2023-06-23,0.21,12,365,2,
797067258356242939,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath,221480824,Badi,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.384693912652736,2.185537537742013,Entire home/apt,74,32,1,2023-10-31,0.67,105,359,1,
797067708485147296,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath,221480824,Badi,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38441,2.18348,Entire home/apt,92,32,0,,,105,197,0,
797613935004761582,Rental unit in Barcelona · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,424971020,Roxana,Eixample,l'Antiga Esquerra de l'Eixample,41.38334668620521,2.1578415350066744,Private room,56,4,37,2023-12-12,3.55,1,30,37,Exempt
801298246471211780,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath,445338407,Emsal,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3887842,2.1793262,Private room,29,33,1,2023-08-01,0.22,1,103,1,
797620241453015394,Rental unit in Barcelona · 4 bedrooms · 3 beds · 2 baths,447375626,Blueground,Eixample,l'Antiga Esquerra de l'Eixample,41.3886232,2.1520881,Entire home/apt,105,32,0,,,99,267,0,
797653547376485751,Rental unit in Barcelona · 3 bedrooms · 3 beds · 3.5 baths,199670224,Patricia Chic Room,Eixample,la Dreta de l'Eixample,41.39137,2.1658,Entire home/apt,210,32,0,,,5,129,0,Exempt
797695552983898934,Rental unit in Barcelona · 2 bedrooms · 2 beds · 1 bath,346367515,Ukio,Eixample,l'Antiga Esquerra de l'Eixample,41.38385867408474,2.1606824298197624,Entire home/apt,131,31,0,,,318,287,0,
801300110552190218,Rental unit in Barcelona · ★4.71 · 4 bedrooms · 1 bed · 2 shared baths,267367998,Noly,Ciutat Vella,el Raval,41.380182340044854,2.1719707873630685,Private room,37,2,35,2023-12-01,4.10,3,71,35,Exempt
797710481988229943,Rental unit in Barcelona · ★4.72 · 2 bedrooms · 2 beds · 1 bath,77963558,Stephanie Y Sergi,Ciutat Vella,el Barri Gòtic,41.38396811469407,2.175542216777732,Entire home/apt,90,31,18,2023-08-12,1.72,2,365,18,HUTTE-002544
797737825175871349,Rental unit in Barcelona · ★5.0 · 3 bedrooms · 3 beds · 1.5 baths,281097807,Andrea,Eixample,Sant Antoni,41.377771545307425,2.1538068093102147,Entire home/apt,106,5,31,2023-12-03,3.23,2,0,31,HUTB-010363
797737863854263035,Hotel in Barcelona · ★3.80 · 1 bedroom · 1 bed · 1 private bath,470328763,Hostal,Ciutat Vella,el Raval,41.3794589,2.1666223,Private room,48,1,5,2023-11-03,0.44,31,59,5,hb-004232
797749497489374803,Hotel in Barcelona · ★3.78 · 3 bedrooms · 1 bed · 1 private bath,470328763,Hostal,Ciutat Vella,el Raval,41.3794589,2.1666223,Private room,176,1,9,2023-11-03,0.86,31,60,9,HB-004232
801306659666514742,Rental unit in Barcelona · ★4.34 · 1 bedroom · 2 beds · 1 shared bath,483397564,Jeremias,Ciutat Vella,el Raval,41.37931293248211,2.169885847449845,Private room,,2,53,2023-11-18,5.03,2,0,53,Exempt
801375531794719790,Rental unit in Barcelona · ★3.62 · 2 bedrooms · 2 beds · 1.5 baths,1391607,Aline I Andrea,Eixample,la Sagrada Família,41.40127783657398,2.1769877580539476,Entire home/apt,83,3,13,2023-12-10,2.20,142,37,13,HUTB001130
801378892270247839,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath,47171261,Lodging Team,Sant Martí,el Poblenou,41.403516145732056,2.2011932995853405,Entire home/apt,103,32,0,,,79,1,0,Exempt
797764222285220957,Rental unit in Barcelona · 2 bedrooms · 2 beds · 1 bath,346367515,Ukio,Eixample,Sant Antoni,41.3842121563788,2.162305262247692,Entire home/apt,131,31,0,,,318,290,0,
801446178462925420,Hotel in Barcelona · ★3.63 · 1 bedroom · 1 bed · 1 private bath,470328763,Hostal,Ciutat Vella,el Raval,41.3794589,2.1666223,Private room,47,1,8,2023-09-09,0.77,31,66,8,hb004232
797985757882212759,Rental unit in Barcelona · ★5.0 · 2 bedrooms · 2 beds · 1 bath,351328829,Daniel,Eixample,Sant Antoni,41.38007208904313,2.1584717239949636,Entire home/apt,85,31,3,2023-11-05,0.72,17,365,3,
801467884236641508,Hotel in Barcelona · 1 bedroom · 1 bed · 1 private bath,470328763,Hostal,Ciutat Vella,el Raval,41.3794589,2.1666223,Private room,47,1,1,2023-03-02,0.10,31,66,1,HB004232
797985762646325406,Rental unit in Barcelona · 2 bedrooms · 2 beds · 1 bath,351328829,Daniel,Eixample,Sant Antoni,41.37951796967665,2.160059546414735,Entire home/apt,86,31,2,2023-11-23,0.66,17,328,2,Exempt
797985766100707914,Rental unit in Barcelona · ★4.33 · 1 bedroom · 1 bed · 1 bath,412411025,Rosa,Sants-Montjuïc,Sants - Badal,41.37703598735441,2.1294774321993235,Entire home/apt,60,31,3,2023-12-01,0.71,6,365,3,Exempt
801502255180006258,Rental unit in Barcelona · 3 bedrooms · 3 beds · 2 baths,495389256,Roger,Eixample,la Nova Esquerra de l'Eixample,41.3814539793141,2.1480452034413315,Entire home/apt,79,31,1,2023-08-31,0.29,1,318,1,
801575043964571167,Rental unit in Barcelona · ★4.91 · 1 bedroom · 2 beds · 1 bath,2084522,Zhanna,Eixample,la Sagrada Família,41.403808,2.1798362,Entire home/apt,88,32,11,2023-10-22,1.39,5,244,11,HUTB-000000
798279432359524474,Rental unit in Barcelona · ★4.65 · 2 bedrooms · 2 beds · 2 baths,1744516,Silvia & Luís,Gràcia,la Vila de Gràcia,41.4053374605152,2.157550125025122,Entire home/apt,126,5,16,2023-11-12,1.92,34,0,16,Exempt
801880348065806187,Rental unit in Barcelona · 1 bedroom · 1 bed · 2 baths,221480824,Badi,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38421,2.18492,Entire home/apt,74,32,2,2023-09-30,0.44,105,335,2,
801882348570209416,Rental unit in Barcelona · 1 bedroom · 1 bed · 0 baths,221480824,Badi,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38474374067361,2.183791615409595,Entire home/apt,81,32,0,,,105,33,0,
798324017399542879,Rental unit in Barcelona · 1 bedroom · 1 bed · 2 shared baths,491623276,Laura,Eixample,la Sagrada Família,41.40617,2.17522,Private room,54,31,1,2023-08-18,0.25,16,102,1,Exempt
801909472414507212,Rental unit in Barcelona · ★4.42 · 4 bedrooms · 6 beds · 2 baths,33278356,Ola,Eixample,l'Antiga Esquerra de l'Eixample,41.39432715465425,2.1511503880343654,Entire home/apt,133,1,113,2023-11-29,10.15,70,337,113,HUTB-003835
801918176775972453,Rental unit in Barcelona · ★4.35 · Studio · 1 bed · 1 bath,1391607,Aline I Andrea,Eixample,l'Antiga Esquerra de l'Eixample,41.3927545,2.1495803,Entire home/apt,71,3,20,2023-11-17,2.11,142,339,20,HUTB-001030
801951871170976257,Rental unit in Barcelona · ★4.80 · 1 bedroom · 1 bed · 1 bath,1391607,Aline I Andrea,Horta-Guinardó,el Baix Guinardó,41.410737,2.1671287,Entire home/apt,75,3,5,2023-09-03,0.96,142,0,5,HUTB-003109
